mode,model_key,condition,answer_request_id,sample_id,domain,difficulty,atom_count,over_budget,under_budget,total_budget,sample_any_opb,sample_any_upb,sample_any_error,sample_exact,severe_two_step,scs_rho_0_25,scs_rho_0_5,scs_rho_0_75
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_d6287dfe742f2ad6,crk2_v2_raw_coding_d6287dfe742f2ad6,coding,level_2,14,4,0,4,1,0,1,0,0,0.00390625,0.0625,0.31640625
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_d737469897ab3958,crk2_v2_raw_coding_d737469897ab3958,coding,level_2,10,4,0,4,1,0,1,0,1,0.00390625,0.0625,0.31640625
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_d7900b5ea7638b0e,crk2_v2_raw_coding_d7900b5ea7638b0e,coding,level_1,11,6,0,6,1,0,1,0,1,0.000244140625,0.015625,0.177978515625
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_d798e792fccbb4b5,crk2_v2_raw_coding_d798e792fccbb4b5,coding,level_2,12,4,1,5,1,1,1,0,1,0.0009765625,0.03125,0.2373046875
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_d8a17551897aa992,crk2_v2_raw_coding_d8a17551897aa992,coding,level_2,33,1,0,1,1,0,1,0,0,0.25,0.5,0.75
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_d912d5bcb9e05c91,crk2_v2_raw_coding_d912d5bcb9e05c91,coding,level_2,10,3,0,3,1,0,1,0,0,0.015625,0.125,0.421875
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_d915a4a5a2b51183,crk2_v2_raw_coding_d915a4a5a2b51183,coding,level_3,20,1,0,1,1,0,1,0,0,0.25,0.5,0.75
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_d970576f991cb42b,crk2_v2_raw_coding_d970576f991cb42b,coding,level_3,21,4,2,6,1,1,1,0,1,0.000244140625,0.015625,0.177978515625
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_da12c84d6ffa2e0f,crk2_v2_raw_coding_da12c84d6ffa2e0f,coding,level_1,10,0,0,0,0,0,0,1,0,1.0,1.0,1.0
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_da5fc3b607ed8b9b,crk2_v2_raw_coding_da5fc3b607ed8b9b,coding,level_3,15,7,0,7,1,0,1,0,0,6.103515625e-05,0.0078125,0.13348388671875
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_da7d5d44935279fe,crk2_v2_raw_coding_da7d5d44935279fe,coding,level_2,12,5,1,6,1,1,1,0,0,0.000244140625,0.015625,0.177978515625
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_dade5d28ad7a8fb1,crk2_v2_raw_coding_dade5d28ad7a8fb1,coding,level_1,7,2,0,2,1,0,1,0,0,0.0625,0.25,0.5625
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_db2317b7f5484bd1,crk2_v2_raw_coding_db2317b7f5484bd1,coding,level_2,21,2,0,2,1,0,1,0,1,0.0625,0.25,0.5625
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_db9ef5483ec83c39,crk2_v2_raw_coding_db9ef5483ec83c39,coding,level_1,17,1,0,1,1,0,1,0,0,0.25,0.5,0.75
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_dbf4e2bdeab5463f,crk2_v2_raw_coding_dbf4e2bdeab5463f,coding,level_2,33,7,0,7,1,0,1,0,1,6.103515625e-05,0.0078125,0.13348388671875
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_dd1f9491d51a2091,crk2_v2_raw_coding_dd1f9491d51a2091,coding,level_2,14,4,0,4,1,0,1,0,0,0.00390625,0.0625,0.31640625
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_df9204b67385450c,crk2_v2_raw_coding_df9204b67385450c,coding,level_3,13,7,0,7,1,0,1,0,1,6.103515625e-05,0.0078125,0.13348388671875
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_e094a1dd8d7e68e9,crk2_v2_raw_coding_e094a1dd8d7e68e9,coding,level_3,20,5,0,5,1,0,1,0,1,0.0009765625,0.03125,0.2373046875
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_e0ab04af678a7910,crk2_v2_raw_coding_e0ab04af678a7910,coding,level_3,12,0,0,0,0,0,0,1,0,1.0,1.0,1.0
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_e18be8f83bee8467,crk2_v2_raw_coding_e18be8f83bee8467,coding,level_2,29,1,0,1,1,0,1,0,0,0.25,0.5,0.75
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_e23635cdb1e9a1bc,crk2_v2_raw_coding_e23635cdb1e9a1bc,coding,level_1,6,4,0,4,1,0,1,0,1,0.00390625,0.0625,0.31640625
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_e239ea58c5a48db1,crk2_v2_raw_coding_e239ea58c5a48db1,coding,level_3,19,2,0,2,1,0,1,0,0,0.0625,0.25,0.5625
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_e30d2bfe8c221c63,crk2_v2_raw_coding_e30d2bfe8c221c63,coding,level_2,19,4,0,4,1,0,1,0,0,0.00390625,0.0625,0.31640625
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_e3be5e3533f6b1c4,crk2_v2_raw_coding_e3be5e3533f6b1c4,coding,level_2,21,3,0,3,1,0,1,0,0,0.015625,0.125,0.421875
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_e46b8390a7a73cdd,crk2_v2_raw_coding_e46b8390a7a73cdd,coding,level_2,11,6,0,6,1,0,1,0,0,0.000244140625,0.015625,0.177978515625
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_e4a6e49924a8b2a2,crk2_v2_raw_coding_e4a6e49924a8b2a2,coding,level_2,16,3,1,4,1,1,1,0,0,0.00390625,0.0625,0.31640625
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_e54e31a53105fd65,crk2_v2_raw_coding_e54e31a53105fd65,coding,level_3,37,0,3,3,0,1,1,0,1,0.015625,0.125,0.421875
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_e5a6188afc96659c,crk2_v2_raw_coding_e5a6188afc96659c,coding,level_3,21,4,0,4,1,0,1,0,0,0.00390625,0.0625,0.31640625
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_e5b4a7753073fe24,crk2_v2_raw_coding_e5b4a7753073fe24,coding,level_2,19,3,1,4,1,1,1,0,0,0.00390625,0.0625,0.31640625
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_e5fa1af2fd8944a2,crk2_v2_raw_coding_e5fa1af2fd8944a2,coding,level_2,20,2,0,2,1,0,1,0,0,0.0625,0.25,0.5625
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_e680ccb92ca10d42,crk2_v2_raw_coding_e680ccb92ca10d42,coding,level_2,9,3,0,3,1,0,1,0,0,0.015625,0.125,0.421875
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_e6a72d8060519d03,crk2_v2_raw_coding_e6a72d8060519d03,coding,level_2,18,3,0,3,1,0,1,0,0,0.015625,0.125,0.421875
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_e7a11467d3969010,crk2_v2_raw_coding_e7a11467d3969010,coding,level_2,16,3,0,3,1,0,1,0,0,0.015625,0.125,0.421875
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_e7ca9dab01b2f03e,crk2_v2_raw_coding_e7ca9dab01b2f03e,coding,level_3,19,7,0,7,1,0,1,0,1,6.103515625e-05,0.0078125,0.13348388671875
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_e902b710b2d347a7,crk2_v2_raw_coding_e902b710b2d347a7,coding,level_3,24,8,0,8,1,0,1,0,1,1.52587890625e-05,0.00390625,0.1001129150390625
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_e90f0ed47cc168e5,crk2_v2_raw_coding_e90f0ed47cc168e5,coding,level_2,28,7,0,7,1,0,1,0,0,6.103515625e-05,0.0078125,0.13348388671875
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_e92fee96ddf195bd,crk2_v2_raw_coding_e92fee96ddf195bd,coding,level_2,10,3,0,3,1,0,1,0,0,0.015625,0.125,0.421875
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_e9b8d2a016cecbe9,crk2_v2_raw_coding_e9b8d2a016cecbe9,coding,level_2,19,8,0,8,1,0,1,0,1,1.52587890625e-05,0.00390625,0.1001129150390625
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_e9c2c301a7405018,crk2_v2_raw_coding_e9c2c301a7405018,coding,level_1,12,0,1,1,0,1,1,0,0,0.25,0.5,0.75
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_e9ed8807a6fbe76f,crk2_v2_raw_coding_e9ed8807a6fbe76f,coding,level_2,24,2,1,3,1,1,1,0,1,0.015625,0.125,0.421875
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_ea38de7728b9cac4,crk2_v2_raw_coding_ea38de7728b9cac4,coding,level_1,6,1,0,1,1,0,1,0,0,0.25,0.5,0.75
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_ea7f6e6fba9b94b0,crk2_v2_raw_coding_ea7f6e6fba9b94b0,coding,level_2,22,1,0,1,1,0,1,0,0,0.25,0.5,0.75
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_eb6c85b7572374a4,crk2_v2_raw_coding_eb6c85b7572374a4,coding,level_1,11,4,0,4,1,0,1,0,1,0.00390625,0.0625,0.31640625
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_eb77cef9d82a8a3b,crk2_v2_raw_coding_eb77cef9d82a8a3b,coding,level_2,15,6,0,6,1,0,1,0,1,0.000244140625,0.015625,0.177978515625
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_ebed620a35278c78,crk2_v2_raw_coding_ebed620a35278c78,coding,level_3,26,4,0,4,1,0,1,0,0,0.00390625,0.0625,0.31640625
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_ec1d1ba934778974,crk2_v2_raw_coding_ec1d1ba934778974,coding,level_2,19,9,0,9,1,0,1,0,1,3.814697265625e-06,0.001953125,0.07508468627929688
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_ecbeac07a688e8fc,crk2_v2_raw_coding_ecbeac07a688e8fc,coding,level_1,8,2,0,2,1,0,1,0,0,0.0625,0.25,0.5625
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_ed30523f0d23faef,crk2_v2_raw_coding_ed30523f0d23faef,coding,level_3,26,5,0,5,1,0,1,0,1,0.0009765625,0.03125,0.2373046875
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_efcb7f6e57dd8983,crk2_v2_raw_coding_efcb7f6e57dd8983,coding,level_2,43,6,0,6,1,0,1,0,1,0.000244140625,0.015625,0.177978515625
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_effc5541ec021859,crk2_v2_raw_coding_effc5541ec021859,coding,level_3,14,2,0,2,1,0,1,0,1,0.0625,0.25,0.5625
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_f01b2981a90002aa,crk2_v2_raw_coding_f01b2981a90002aa,coding,level_1,6,2,0,2,1,0,1,0,1,0.0625,0.25,0.5625
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_f0d436de32fb8daf,crk2_v2_raw_coding_f0d436de32fb8daf,coding,level_1,20,4,0,4,1,0,1,0,1,0.00390625,0.0625,0.31640625
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_f28a66e797663ef0,crk2_v2_raw_coding_f28a66e797663ef0,coding,level_3,17,6,0,6,1,0,1,0,0,0.000244140625,0.015625,0.177978515625
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_f3ed99cada406705,crk2_v2_raw_coding_f3ed99cada406705,coding,level_2,13,6,0,6,1,0,1,0,1,0.000244140625,0.015625,0.177978515625
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_f4feeeb7f8b3ddcd,crk2_v2_raw_coding_f4feeeb7f8b3ddcd,coding,level_2,17,4,0,4,1,0,1,0,0,0.00390625,0.0625,0.31640625
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_f644cda5be2d01ee,crk2_v2_raw_coding_f644cda5be2d01ee,coding,level_3,12,2,0,2,1,0,1,0,0,0.0625,0.25,0.5625
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_f766948c97ff31cc,crk2_v2_raw_coding_f766948c97ff31cc,coding,level_3,23,9,0,9,1,0,1,0,0,3.814697265625e-06,0.001953125,0.07508468627929688
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_f7b76b6b303194b9,crk2_v2_raw_coding_f7b76b6b303194b9,coding,level_1,15,3,0,3,1,0,1,0,0,0.015625,0.125,0.421875
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_f857fc9a8dd1b356,crk2_v2_raw_coding_f857fc9a8dd1b356,coding,level_2,10,5,2,7,1,1,1,0,1,6.103515625e-05,0.0078125,0.13348388671875
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_f86a5fb681f14cae,crk2_v2_raw_coding_f86a5fb681f14cae,coding,level_2,20,2,0,2,1,0,1,0,0,0.0625,0.25,0.5625
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_f928892ff3e55f1b,crk2_v2_raw_coding_f928892ff3e55f1b,coding,level_3,25,4,0,4,1,0,1,0,1,0.00390625,0.0625,0.31640625
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_f97f34fbe9d83829,crk2_v2_raw_coding_f97f34fbe9d83829,coding,level_2,14,5,0,5,1,0,1,0,0,0.0009765625,0.03125,0.2373046875
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_fa1bbbc136909a4b,crk2_v2_raw_coding_fa1bbbc136909a4b,coding,level_2,15,1,0,1,1,0,1,0,0,0.25,0.5,0.75
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_fa56a577710891ff,crk2_v2_raw_coding_fa56a577710891ff,coding,level_2,16,3,0,3,1,0,1,0,0,0.015625,0.125,0.421875
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_fcb99b789b4b8d80,crk2_v2_raw_coding_fcb99b789b4b8d80,coding,level_2,14,6,0,6,1,0,1,0,0,0.000244140625,0.015625,0.177978515625
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_fd9dafb24c8526df,crk2_v2_raw_coding_fd9dafb24c8526df,coding,level_2,22,5,0,5,1,0,1,0,1,0.0009765625,0.03125,0.2373046875
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_coding_ffa9098bc65f7d72,crk2_v2_raw_coding_ffa9098bc65f7d72,coding,level_1,8,2,0,2,1,0,1,0,1,0.0625,0.25,0.5625
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_d0077a9f5b311119,crk2_v2_raw_d0077a9f5b311119,health_seed,level_1,7,0,1,1,0,1,1,0,0,0.25,0.5,0.75
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_d007c43ddd11a132,crk2_v2_raw_d007c43ddd11a132,health_seed,level_2,20,6,0,6,1,0,1,0,1,0.000244140625,0.015625,0.177978515625
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_d079c0522cf8bbc8,crk2_v2_raw_d079c0522cf8bbc8,health_seed,level_2,21,0,4,4,0,1,1,0,1,0.00390625,0.0625,0.31640625
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_d0b31f7d387eb815,crk2_v2_raw_d0b31f7d387eb815,health_seed,level_2,14,4,0,4,1,0,1,0,1,0.00390625,0.0625,0.31640625
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_d15722b649ef1c18,crk2_v2_raw_d15722b649ef1c18,health_seed,level_2,20,2,2,4,1,1,1,0,0,0.00390625,0.0625,0.31640625
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_d183781547c7150b,crk2_v2_raw_d183781547c7150b,health_seed,level_1,26,0,1,1,0,1,1,0,0,0.25,0.5,0.75
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_d1da5de3473f3b85,crk2_v2_raw_d1da5de3473f3b85,health_seed,level_1,8,1,0,1,1,0,1,0,0,0.25,0.5,0.75
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_d22945f6a41ea04d,crk2_v2_raw_d22945f6a41ea04d,health_seed,level_2,9,5,1,6,1,1,1,0,1,0.000244140625,0.015625,0.177978515625
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_d276b57225c36b8d,crk2_v2_raw_d276b57225c36b8d,health_seed,level_2,21,1,0,1,1,0,1,0,0,0.25,0.5,0.75
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_d27ac8d767177a52,crk2_v2_raw_d27ac8d767177a52,health_seed,level_3,28,2,2,4,1,1,1,0,1,0.00390625,0.0625,0.31640625
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_d2ba3bce8223447d,crk2_v2_raw_d2ba3bce8223447d,health_seed,level_3,21,4,1,5,1,1,1,0,1,0.0009765625,0.03125,0.2373046875
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_d377d7d3def96ce0,crk2_v2_raw_d377d7d3def96ce0,health_seed,level_3,18,0,1,1,0,1,1,0,0,0.25,0.5,0.75
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_d3de3ffd84ee0f5b,crk2_v2_raw_d3de3ffd84ee0f5b,health_seed,level_1,14,0,1,1,0,1,1,0,0,0.25,0.5,0.75
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_d3e92d796353280a,crk2_v2_raw_d3e92d796353280a,health_seed,level_2,26,2,0,2,1,0,1,0,1,0.0625,0.25,0.5625
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_d51496c5565d7287,crk2_v2_raw_d51496c5565d7287,health_seed,level_1,7,2,0,2,1,0,1,0,1,0.0625,0.25,0.5625
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_d51c690b0d38a93b,crk2_v2_raw_d51c690b0d38a93b,health_seed,level_1,8,2,0,2,1,0,1,0,0,0.0625,0.25,0.5625
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_d51f254e3cb8aca5,crk2_v2_raw_d51f254e3cb8aca5,health_seed,level_2,19,6,0,6,1,0,1,0,1,0.000244140625,0.015625,0.177978515625
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_d60869d33fdb9b02,crk2_v2_raw_d60869d33fdb9b02,health_seed,level_1,8,1,0,1,1,0,1,0,0,0.25,0.5,0.75
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_d62042db646a63ed,crk2_v2_raw_d62042db646a63ed,health_seed,level_2,13,4,0,4,1,0,1,0,0,0.00390625,0.0625,0.31640625
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_d712a88f0095c0d9,crk2_v2_raw_d712a88f0095c0d9,health_seed,level_2,21,3,1,4,1,1,1,0,0,0.00390625,0.0625,0.31640625
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_d7148ed04608f81a,crk2_v2_raw_d7148ed04608f81a,health_seed,level_3,11,3,1,4,1,1,1,0,1,0.00390625,0.0625,0.31640625
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_d71752ca8079c1ea,crk2_v2_raw_d71752ca8079c1ea,health_seed,level_3,20,1,0,1,1,0,1,0,0,0.25,0.5,0.75
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_d81079a694ae6e29,crk2_v2_raw_d81079a694ae6e29,health_seed,level_1,10,2,0,2,1,0,1,0,0,0.0625,0.25,0.5625
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_d823e0fad5b2c8e1,crk2_v2_raw_d823e0fad5b2c8e1,health_seed,level_2,15,0,2,2,0,1,1,0,1,0.0625,0.25,0.5625
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_d84055e2acb4a73e,crk2_v2_raw_d84055e2acb4a73e,health_seed,level_1,6,2,0,2,1,0,1,0,1,0.0625,0.25,0.5625
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_d8868e5fb44efdc7,crk2_v2_raw_d8868e5fb44efdc7,health_seed,level_3,25,1,0,1,1,0,1,0,0,0.25,0.5,0.75
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_d8af7f3c914bdc15,crk2_v2_raw_d8af7f3c914bdc15,health_seed,level_3,18,4,1,5,1,1,1,0,0,0.0009765625,0.03125,0.2373046875
nonthinking,qwen35-35b-a3b-local-vllm,full_memory,answer:qwen35-35b-a3b-local-vllm:full_memory:crk2_v2_raw_d8b8a43d5deadee7,crk2_v2_raw_d8b8a43d5deadee7,health_seed,level_1,16,1,0,1,1,0,1,0,0,0.25,0.5,0.75
